AccusedID,CaseMasterID,FullName,AliasName,Gender,Age,DOB,MobileNumber,AadhaarNumber,Occupation,Address,DistrictID,DistrictName,ArrestStatus,CriminalHistory,GangAffiliation,RiskLevel,WeaponUsed
877,443,Urmi Devan,Boss,Female,51,2007-10-06,9917852585,463914154345,Shop Keeper,"879, Bir, Lucknow-141319",4,Bengaluru Rural,Arrested,No,Cyber Group,High,Knife
878,444,Praneel Gade,Don,Male,49,2008-06-25,9886697429,205933877156,Unemployed,"H.No. 337, Acharya Marg, Gaya-045881",23,Raichur,Arrested,No,None,High,Knife
879,445,Ojas Bains,Rowdy,Male,43,2003-10-15,9919107600,937612919824,Cook,"H.No. 72, Dash Road, Haldia 034409",12,Davanagere,Arrested,No,Organized Crime,Low,Knife
880,445,Sai Bhatnagar,Tiger,Male,33,1980-06-20,9906673753,498695818926,Driver,"24/98, Barman, Rewa-821417",12,Davanagere,Absconding,No,None,High,Sharp Weapon
881,445,Samuel Varughese,Bullet,Male,38,2000-06-28,9918079924,419897406352,Private Employee,"H.No. 92, Puri Marg, Bongaigaon 989396",12,Davanagere,Arrested,Yes,None,Low,Stone
882,445,Nimrat Toor,Silent,Female,31,1975-10-04,9980288557,766463751275,Software Engineer,"H.No. 59, Murthy Road, Bhubaneswar 929207",12,Davanagere,Surrendered,No,None,Medium,Hands
883,446,Krishna Raj,Silent,Female,59,2002-09-07,9989450294,944142209366,Business,"H.No. 171, Bhatia Marg, Kavali 365362",23,Raichur,Arrested,No,None,Medium,Hands
884,446,Kalpit Narang,Cobra,Male,44,1975-04-18,9969123905,632298266128,Driver,"00, Mitra Nagar, Bihar Sharif 204664",23,Raichur,Absconding,No,None,Medium,Firearm
885,446,Tanveer Tank,Ranga,Male,60,1977-04-24,9965694265,141578438189,Driver,"H.No. 20, Murty Road, Bharatpur 758097",23,Raichur,Arrested,No,None,High,None
886,446,Nathaniel Kant,Bullet,Male,59,1965-09-30,9883327516,147469575250,Student,"354, Raj Marg, Udaipur 540165",23,Raichur,Arrested,Yes,Local Gang,Low,Sharp Weapon
887,447,Ishwar Bera,Black,Male,68,1956-01-16,9983261041,721865222397,Government Employee,"122, Golla Road, Haldia-746259",23,Raichur,Absconding,No,None,Medium,Stone
888,447,Saumya Bala,Lucky,Female,29,1961-01-18,9892536130,238539869896,Cook,"11/584, Varughese Circle, Allahabad-801798",23,Raichur,Arrested,No,None,Medium,Hands
889,448,Warda Talwar,Ranga,Female,36,2008-02-12,9892684321,520552592227,Cook,"H.No. 299, Sawhney Path, Darbhanga-264261",6,Bidar,Arrested,No,None,Medium,None
890,448,Dayamai Gala,Boss,Female,47,1958-05-23,9874178088,502400772979,Private Employee,"75/365, Raju, Surendranagar Dudhrej 254824",6,Bidar,Arrested,No,None,Low,Firearm
891,448,David Kaul,Cobra,Male,52,1982-03-29,9965963628,626938953892,Business,"H.No. 00, Kumar Marg, Arrah 752311",6,Bidar,Absconding,No,None,Medium,Stone
892,448,Indali Dube,Rowdy,Female,39,2005-02-03,9890872150,851343010885,Lawyer,"97/91, Sarma Chowk, Tiruppur-427203",6,Bidar,Arrested,No,Local Gang,High,Stone
893,449,Frado Bora,Boss,Male,58,2003-02-20,9907265745,033308007456,Unemployed,"80/196, Barman Ganj, Ozhukarai 069358",2,Ballari,Absconding,No,Local Gang,Medium,Iron Rod
894,450,Lila Karnik,Don,Female,27,1973-02-06,9989433483,401426254737,Journalist,"H.No. 018, Randhawa Zila, Bhalswa Jahangir Pur-816524",1,Bagalkote,Arrested,Yes,None,Low,Hands
895,451,Lakshmi Parsa,King,Female,23,1969-06-04,9907708883,848141235659,Government Employee,"38/51, Kalla Chowk, Suryapet-053912",5,Bengaluru Urban,Absconding,No,None,Medium,Sharp Weapon
896,451,Yashasvi Vala,Rowdy,Female,61,1990-08-05,9896987131,778897445221,Lawyer,"88/29, Mohan Nagar, Ongole-714724",5,Bengaluru Urban,Arrested,No,None,Low,Knife
897,452,Jackson Bansal,Cobra,Male,22,1998-07-02,9897762600,752043717735,Software Engineer,"423, Kara Circle, Ujjain-391218",5,Bengaluru Urban,Absconding,No,None,Low,Firearm
898,452,Alexander Ramanathan,Master,Male,44,2004-04-25,9909696092,097078573406,Sales Executive,"880, Kala, Ulhasnagar-010232",5,Bengaluru Urban,Arrested,No,None,Low,Stick
899,453,Abhiram Bhatnagar,Cobra,Male,61,1992-03-19,9895749407,440665624536,Mechanic,"61, Balan Nagar, Kharagpur-081435",13,Dharwad,Arrested,No,None,Medium,Knife
900,453,Charita Mani,Lucky,Female,43,1958-10-29,9899506077,601749838664,Labourer,"H.No. 31, Uppal, Karawal Nagar-682354",13,Dharwad,Arrested,Yes,None,Low,Firearm
901,454,Nisha Chaudhari,Lucky,Female,20,1957-05-28,9894425827,514880321976,Driver,"62, Pingle Nagar, Ozhukarai-715006",18,Kodagu,Absconding,No,None,Low,Hands
902,455,Saumya Sami,King,Female,44,1969-10-18,9899840023,511519975026,Private Employee,"65/411, Manda Ganj, Amroha 169949",1,Bagalkote,Arrested,No,None,Medium,Knife
903,455,Anvi Virk,Rowdy,Female,57,1988-02-29,9986857699,953358833622,Farmer,"68, Menon Ganj, Burhanpur 269708",1,Bagalkote,Arrested,Yes,Drug Network,Low,Hands
904,455,Tarak Venkatesh,Rocky,Male,30,2003-02-19,9910232791,916348988710,Labourer,"79/15, Prabhakar Nagar, Bokaro 719760",1,Bagalkote,Surrendered,Yes,Drug Network,Low,Iron Rod
905,455,Dev Bains,Ranga,Male,30,2005-07-20,9880831002,182456009735,Lawyer,"57/898, Rai Street, Barasat-809521",1,Bagalkote,Arrested,No,Organized Crime,Low,Stick
906,456,Radha Nayak,Ranga,Female,37,1982-08-12,9877715198,530306714163,Unemployed,"74, Devi Zila, Sagar 921188",24,Ramanagara,Absconding,No,Cyber Group,High,Knife
907,456,Logan Chanda,Bullet,Male,28,1987-10-23,9962815451,664946367901,Security Guard,"42, Dhaliwal Street, Thanjavur-704542",24,Ramanagara,Absconding,No,Local Gang,Low,Hands
908,457,Oscar Memon,King,Male,26,1975-04-26,9967696475,471096923418,Farmer,"82, Dhaliwal Nagar, Ambarnath 090016",27,Udupi,Arrested,No,None,Low,Hands
909,457,Pavani Rout,Black,Female,61,1970-02-19,9918809993,805191078829,Driver,"324, Goel Chowk, Karaikudi 400178",27,Udupi,Absconding,No,Local Gang,Low,Firearm
910,457,Gaurika Lala,Don,Female,45,1993-07-24,9909209384,154557349962,Security Guard,"616, Prakash Circle, Ongole-058011",27,Udupi,Surrendered,No,None,High,Stick
911,457,Aadi Gokhale,Cobra,Male,23,2000-04-12,9877850282,790505217295,Driver,"H.No. 26, Bassi Zila, Ambattur 092300",27,Udupi,Arrested,No,Local Gang,Low,Knife
912,458,Balendra Sani,King,Male,34,1987-01-08,9908792455,894205717482,Private Employee,"41, Muni Circle, Durg 298769",18,Kodagu,Arrested,No,Local Gang,Low,Hands
913,459,Triveni Padmanabhan,King,Female,62,1962-07-11,9961836668,197971222453,Engineer,"16, Varma Zila, Bhalswa Jahangir Pur 481310",5,Bengaluru Urban,Absconding,No,None,Low,Sharp Weapon
914,459,Ojas Bath,Master,Male,57,1963-09-15,9902829758,412604867515,Driver,"21/743, Sarma Path, Loni-526806",5,Bengaluru Urban,Arrested,No,None,High,Stick
915,460,Urishilla Barad,Black,Female,51,1995-01-22,9906914786,764324703631,Farmer,"83/44, Thakur Circle, Motihari-253646",5,Bengaluru Urban,Arrested,No,Local Gang,High,Iron Rod
916,460,Arjun Narayanan,Black,Male,40,1973-04-04,9965183107,346121257361,Farmer,"H.No. 06, Sen Path, Nagercoil-562392",5,Bengaluru Urban,Arrested,No,Local Gang,Low,Hands
917,461,Anay Zachariah,Lucky,Male,69,2005-03-19,9968927130,832738394932,Shop Keeper,"H.No. 740, Chaudry, Salem 178619",27,Udupi,Arrested,Yes,None,Medium,Knife
918,462,Ekta Narasimhan,Cobra,Female,35,1998-03-31,9968474032,982516783466,Government Employee,"H.No. 220, Prabhakar Marg, Satna-120122",5,Bengaluru Urban,Absconding,No,None,High,Knife
919,462,Nirja Parikh,King,Female,64,2001-10-08,9987822043,319342636270,Security Guard,"601, Choudhry Path, Kakinada 594795",5,Bengaluru Urban,Absconding,No,Organized Crime,Low,Sharp Weapon
920,463,Theodore Mandal,Master,Male,56,1957-11-17,9910431620,373642556273,Farmer,"32, Bawa Chowk, Gudivada-031006",30,Vijayapura,Arrested,No,None,Low,Stick
921,464,Janaki Modi,Anna,Female,19,1996-07-08,9893727282,756188110578,Software Engineer,"91/045, Balay Street, Haldia 894118",5,Bengaluru Urban,Surrendered,No,None,Low,Hands
922,464,Charvi Kant,King,Female,55,2008-01-20,9904961964,876268664194,Engineer,"55/35, Oak, Ranchi 610067",5,Bengaluru Urban,Arrested,No,None,High,Iron Rod
923,465,Adya Rao,King,Female,24,1985-10-30,9905832618,593077784583,Doctor,"67/74, Khurana Nagar, Orai 233944",17,Kalaburagi,Arrested,Yes,Local Gang,High,Knife
924,465,Isaiah Bail,Silent,Male,67,1955-09-14,9884276930,014596074578,Farmer,"25, Anand Path, Nanded-017365",17,Kalaburagi,Arrested,Yes,Local Gang,Medium,Hands
925,465,Dhruv Raman,King,Male,49,1965-04-16,9893704181,036601794720,Labourer,"42/90, Doctor Street, Korba 511009",17,Kalaburagi,Arrested,No,None,Medium,None
926,465,Shivansh Batra,Tiger,Male,25,1974-06-08,9967576794,429742877500,Government Employee,"43/02, Chakrabarti Zila, Singrauli 329045",17,Kalaburagi,Arrested,Yes,None,Low,Iron Rod
927,466,Oliver Seshadri,Bullet,Male,66,1972-09-09,9886016934,364893774789,Student,"996, Ganesh Road, Ranchi-362027",11,Dakshina Kannada,Arrested,No,Organized Crime,High,Hands
928,467,Peter Verma,Lucky,Male,47,1965-06-11,9967874383,018194845270,Mechanic,"09, Agarwal Street, Raipur 523802",22,Mysuru,Absconding,No,Cyber Group,Low,Stick
929,468,Tanveer Ganguly,Ranga,Male,30,1960-10-20,9988061880,146598883739,Private Employee,"H.No. 81, Suresh Circle, Ambarnath-611863",11,Dakshina Kannada,Arrested,No,None,Low,Firearm
930,468,Osha Bumb,Silent,Female,36,1994-04-07,9871075893,291961286154,Engineer,"72/168, Basu Circle, Sonipat 789318",11,Dakshina Kannada,Arrested,No,Local Gang,Low,Knife
931,469,Faras Trivedi,Shadow,Male,34,2003-09-18,9906192513,981459004794,Electrician,"45/40, Varkey Zila, Gulbarga-200283",28,Uttara Kannada,Arrested,Yes,None,Medium,None
932,470,Devansh Karnik,Don,Male,67,1962-09-22,9903734660,494058302582,Labourer,"H.No. 14, Sur Road, Rajpur Sonarpur-811659",27,Udupi,Absconding,No,None,Low,Stick
933,470,Aashi Date,Ranga,Female,57,1994-07-20,9904164397,607270574023,Driver,"H.No. 304, Kanda Street, Bikaner 752135",27,Udupi,Absconding,No,None,Low,Hands
934,471,Anvi De,Black,Female,53,1982-03-27,9910355402,132563189401,Doctor,"H.No. 646, Agate Ganj, Hapur-777569",28,Uttara Kannada,Surrendered,No,Local Gang,Medium,Knife
935,471,Isaac Deo,Cobra,Male,27,1996-04-03,9988619578,186032884325,Farmer,"16/17, Radhakrishnan Road, Kozhikode 104384",28,Uttara Kannada,Arrested,No,None,Low,Knife
936,471,Rishi Ramanathan,Lucky,Male,27,1964-02-26,9912035675,028844486135,Labourer,"H.No. 670, Bhalla Circle, Machilipatnam 667063",28,Uttara Kannada,Arrested,Yes,None,High,Knife
937,471,Faraj Chad,Ranga,Male,39,1985-10-13,9879287652,451574468023,Business,"H.No. 04, Mangat, Dewas-766349",28,Uttara Kannada,Surrendered,No,None,Medium,Stone
938,472,Isaiah Saha,Bullet,Male,58,1973-10-11,9984221548,737499373250,Driver,"732, Rajan Street, Raebareli 142436",27,Udupi,Surrendered,No,None,Low,Hands
939,473,Pavani Nagi,Bullet,Female,42,1969-09-07,9878810588,358841149434,Journalist,"88/087, Chaudhari, Siliguri-419964",5,Bengaluru Urban,Arrested,No,None,Medium,Firearm
940,474,Harish Nigam,Ranga,Male,28,1998-03-22,9906252902,059387047718,Sales Executive,"25, Patla Nagar, Kamarhati-430311",1,Bagalkote,Arrested,No,None,Low,Iron Rod
941,474,Zarna Tata,Shadow,Female,20,1977-01-21,9917444547,258124177460,Teacher,"H.No. 76, Luthra, Bathinda 694535",1,Bagalkote,Surrendered,No,None,Low,Knife
942,475,Tejas Prabhakar,Bullet,Male,44,1985-06-19,9919612267,016923788893,Software Engineer,"98, Bhatt Marg, Dhule 212545",26,Tumakuru,Absconding,No,None,Medium,Knife
943,475,Aarna Natarajan,Master,Female,46,2004-08-06,9918313134,803928524921,Government Employee,"H.No. 26, Dhar, Serampore 647213",26,Tumakuru,Absconding,No,None,Low,Hands
944,476,Vasana Majumdar,Tiger,Female,27,1962-10-20,9918394993,848956436079,Cook,"H.No. 26, Mangal Zila, Bilaspur 326145",25,Shivamogga,Surrendered,Yes,None,High,None
945,476,Jalsa Bhalla,Rowdy,Female,53,1979-07-22,9909997654,549527088571,Student,"73/100, Dara Circle, Bettiah-221158",25,Shivamogga,Surrendered,Yes,None,Low,Hands
946,477,Chakradhar Mand,Bullet,Male,30,1972-06-05,9981500371,430911770833,Driver,"42/687, Loke Road, Nashik-732086",5,Bengaluru Urban,Arrested,Yes,None,High,Hands
947,478,Ethan Kapadia,Don,Male,35,2003-07-09,9904837734,642827057259,Business,"966, Ray Path, Jammu-014005",23,Raichur,Arrested,Yes,Drug Network,Low,Firearm
948,478,Theodore Yadav,Shadow,Male,43,1958-11-21,9917000245,240755060375,Government Employee,"80/002, Gokhale Chowk, Amritsar 257316",23,Raichur,Absconding,No,None,Medium,Hands
949,479,Matthew Karan,Ranga,Male,54,2006-11-04,9880817327,940261431939,Cook,"81, Gala Chowk, Davanagere 369552",27,Udupi,Surrendered,No,None,High,Sharp Weapon
950,479,Hema Bala,Don,Female,23,1987-05-29,9896994846,173154243309,Engineer,"525, Pandey, Noida-227393",27,Udupi,Arrested,No,Drug Network,High,Hands
951,479,Aachal Mani,Silent,Female,33,1974-10-29,9989474821,363385193434,Teacher,"H.No. 32, Sampath Ganj, Chandigarh-076108",27,Udupi,Arrested,No,None,Low,Hands
952,479,Arin Vaidya,Silent,Male,66,1965-06-28,9982966148,967500644184,Farmer,"23/60, Atwal Zila, Amravati-615838",27,Udupi,Absconding,No,None,Medium,Knife
953,480,Chaitanya Tailor,Rocky,Male,44,1990-11-13,9985077289,961291483929,Doctor,"46/73, Savant Path, Mira-Bhayandar-332228",27,Udupi,Surrendered,No,None,Low,Knife
954,481,Chatresh Master,Rocky,Male,57,1969-01-02,9982969281,568963446770,Teacher,"92/22, Ravel Path, Burhanpur-953506",9,Chikkamagaluru,Arrested,Yes,None,Medium,Stone
955,481,Wakeeta Konda,Rocky,Female,47,1959-02-02,9967407155,764848634487,Electrician,"H.No. 67, Cheema Road, Chennai 538418",9,Chikkamagaluru,Surrendered,Yes,None,Medium,Hands
956,481,Falguni Arya,Silent,Female,57,2002-08-25,9905777438,921964032751,Business,"26, Trivedi Nagar, Silchar 975615",9,Chikkamagaluru,Arrested,No,None,Medium,Hands
957,481,Wazir Bath,Don,Male,32,1974-09-19,9880422860,941124265181,Mechanic,"151, Loyal Marg, Solapur 564091",9,Chikkamagaluru,Arrested,Yes,None,Low,None
958,482,Jagvi Nagi,Tiger,Female,24,1979-06-15,9980733548,929018869305,Farmer,"070, Badami Street, Gulbarga-201971",14,Gadag,Arrested,No,None,Medium,Knife
959,482,Chanchal Doctor,Rocky,Female,67,1971-11-08,9910029930,726627074347,Unemployed,"69/678, Setty, Vadodara-312677",14,Gadag,Arrested,No,None,Low,None
960,483,Balveer Goyal,Rocky,Male,35,1962-07-18,9902847186,868721804001,Cook,"59, Warrior Circle, Tinsukia-533943",26,Tumakuru,Absconding,No,None,Medium,Hands
961,483,Chandani Raja,Boss,Female,47,1972-12-25,9873664957,510277875455,Electrician,"95/23, Dhillon Zila, Kozhikode-915057",26,Tumakuru,Arrested,No,Drug Network,Low,Iron Rod
962,484,Madhavi Mandal,King,Female,33,1985-05-25,9915457708,345966397514,Sales Executive,"00, Dey Nagar, Kishanganj-644867",22,Mysuru,Arrested,Yes,None,High,Knife
963,484,Manthan Sem,Rocky,Male,61,1986-12-28,9969211240,577050448759,Journalist,"36, Sandhu Path, Bardhaman 006355",22,Mysuru,Arrested,Yes,None,Low,None
964,484,Wahab Issac,Lucky,Male,34,1957-07-20,9904593543,834143067823,Mechanic,"69/27, Brar Chowk, Buxar-296353",22,Mysuru,Arrested,No,None,Low,None
965,484,Qasim Shukla,Shadow,Male,64,1993-08-31,9871594727,742604517812,Government Employee,"H.No. 12, Dyal Circle, Haridwar-643159",22,Mysuru,Arrested,No,None,Low,Knife
966,485,Zaitra Nayak,Don,Female,39,1987-12-24,9890035097,655284454302,Student,"63, Narayanan Road, Jalna 441491",17,Kalaburagi,Absconding,No,None,Medium,Iron Rod
967,485,Jason Kibe,King,Male,55,1999-10-01,9872366206,719563271663,Labourer,"74/39, Rout Road, Pune 230958",17,Kalaburagi,Arrested,No,None,Medium,Knife
968,486,Devansh Sood,King,Male,18,1993-11-27,9881029034,891365781567,Sales Executive,"H.No. 321, Sehgal Nagar, Ghaziabad-170754",2,Ballari,Arrested,No,None,Low,Knife
969,487,Gopal Mangat,Cobra,Male,29,1988-12-17,9885457465,310133588311,Software Engineer,"H.No. 79, Dass Street, Sambalpur-044964",29,Vijayanagara,Absconding,No,None,High,Knife
970,487,Azad Divan,Boss,Male,33,1993-11-26,9984430988,901668976250,Electrician,"H.No. 251, Contractor Street, Surendranagar Dudhrej-658963",29,Vijayanagara,Arrested,Yes,None,Medium,Stone
971,487,Om Sinha,Boss,Male,70,2006-08-23,9918678365,874572920075,Private Employee,"93/14, Misra Path, Rampur-663113",29,Vijayanagara,Surrendered,No,None,Low,Hands
972,487,Arjun Jayaraman,Don,Male,62,1971-04-12,9962318634,545209316550,Engineer,"22, Kothari Nagar, Tirupati-424631",29,Vijayanagara,Absconding,Yes,Cyber Group,Low,Firearm
973,488,Matthew Kata,Black,Male,66,1990-09-17,9884642070,294266946267,Lawyer,"00/85, Mand Street, Ballia-217741",25,Shivamogga,Surrendered,No,None,Medium,Iron Rod
974,488,Karan Guha,Tiger,Male,18,2008-03-20,9983248397,539308096627,Journalist,"H.No. 02, Yadav Ganj, Nashik 289466",25,Shivamogga,Arrested,No,None,Low,Stick
975,489,Hemangini Sen,Shadow,Female,51,1995-05-24,9904357685,554828008700,Lawyer,"282, Kaur, Bhavnagar-256913",23,Raichur,Absconding,No,None,Medium,Iron Rod
976,490,Abdul Karpe,Black,Male,69,1956-09-20,9888941901,740061020938,Security Guard,"77, Das Zila, Sirsa-076279",22,Mysuru,Arrested,No,None,Low,Iron Rod
977,491,Nisha Krish,Silent,Female,62,2003-03-09,9893151702,220906753437,Journalist,"H.No. 53, Brar Nagar, Ahmednagar 723034",5,Bengaluru Urban,Absconding,Yes,Organized Crime,Low,Stick
978,491,Arin Datta,Shadow,Male,54,1984-03-09,9983492479,175358926863,Security Guard,"01/72, Deo Street, Faridabad-076487",5,Bengaluru Urban,Arrested,No,Cyber Group,Low,Knife
979,491,Wazir Tandon,Don,Male,68,1972-07-29,9878464003,642361733385,Security Guard,"H.No. 992, Bedi Road, Karimnagar 872725",5,Bengaluru Urban,Arrested,No,None,Low,Iron Rod
980,491,Hemangini Dugal,Rowdy,Female,18,1972-05-04,9879663482,721697937931,Farmer,"68, Kumar Road, Shahjahanpur 337912",5,Bengaluru Urban,Arrested,No,Cyber Group,Low,Knife
981,492,Dhruv Chad,Anna,Male,21,1960-02-10,9960986703,005122765102,Lawyer,"78/03, Sagar Path, Srinagar 074039",16,Haveri,Arrested,No,Local Gang,Medium,Knife
982,492,Qushi Chawla,Lucky,Female,54,1986-09-16,9910699884,190221694664,Driver,"951, Chaudry Chowk, Akola 764338",16,Haveri,Surrendered,No,None,Low,Hands
983,493,Gavin Gade,Ranga,Male,26,1956-09-10,9874759813,667814764253,Business,"162, Nagi Marg, Gudivada 330833",2,Ballari,Arrested,No,None,Low,Sharp Weapon
984,493,Manan Mittal,Rowdy,Male,32,1979-01-10,9985052137,586441364285,Doctor,"87/89, Narayanan, Gopalpur 020596",2,Ballari,Surrendered,No,Cyber Group,Low,Firearm
985,494,Bimala Munshi,Shadow,Female,37,1965-08-06,9965729677,419139240705,Farmer,"H.No. 92, Sane Marg, Kozhikode-634277",5,Bengaluru Urban,Arrested,Yes,None,Medium,Hands
986,494,Odika Garde,King,Female,62,1964-01-14,9887590956,079941173721,Cook,"H.No. 616, Chacko Path, Mahbubnagar 059229",5,Bengaluru Urban,Arrested,Yes,None,Low,Knife
987,495,Devika Bora,Lucky,Female,47,1972-08-26,9982495634,570982460423,Journalist,"H.No. 295, Ratti Path, Junagadh-726294",23,Raichur,Arrested,No,None,Low,Hands
988,495,Anvi Sankar,Lucky,Female,24,1975-07-16,9871928200,032751969552,Unemployed,"80/85, Hayer Zila, Aligarh 800498",23,Raichur,Arrested,No,Cyber Group,Medium,Knife
989,496,Farhan Bhatt,Silent,Male,23,1998-12-17,9886243951,010402526474,Private Employee,"121, Minhas Path, Serampore 686876",1,Bagalkote,Surrendered,No,None,Low,Hands
990,496,Aarna Chawla,Silent,Female,39,1996-01-11,9876098013,521416049120,Mechanic,"H.No. 88, Ramachandran Nagar, Farrukhabad 006298",1,Bagalkote,Arrested,No,None,Low,Hands
991,497,Vaishnavi Vohra,Don,Female,30,1981-01-07,9903214585,814318768460,Labourer,"66/464, Saran Zila, Bellary 219262",1,Bagalkote,Arrested,No,None,High,Iron Rod
992,497,Baljiwan Hans,Rocky,Male,45,1965-04-04,9902405275,070419810103,Shop Keeper,"H.No. 429, Wali Road, Gorakhpur 789117",1,Bagalkote,Absconding,No,None,Medium,None
993,497,Faraj Ray,Silent,Male,64,1986-09-23,9967187366,175055966297,Software Engineer,"28/318, Bhandari Nagar, Bhiwani 602000",1,Bagalkote,Arrested,No,None,Low,None
994,497,Indira Edwin,Rocky,Female,20,1984-02-20,9981131354,145542925909,Engineer,"105, Narain Nagar, Gopalpur-838058",1,Bagalkote,Arrested,No,None,Medium,Stone
995,498,Sathvik Garg,Shadow,Male,52,1990-07-15,9900888168,379763807343,Security Guard,"68, Gade Marg, Junagadh 328389",2,Ballari,Surrendered,No,None,Medium,Knife
996,498,Harsh Kala,Lucky,Male,19,1998-09-24,9963341838,190583549713,Cook,"51/86, Rao Street, Vasai-Virar-684101",2,Ballari,Arrested,No,None,Medium,Stone
997,499,Garima Tiwari,Ranga,Female,21,1997-06-26,9879146066,857094311286,Private Employee,"92/188, Palla Ganj, Surendranagar Dudhrej-875067",24,Ramanagara,Surrendered,No,None,Low,Sharp Weapon
998,499,Sanya Chandran,Shadow,Female,21,1990-01-15,9988254553,857956365779,Student,"20/88, Lata Zila, Aurangabad-797617",24,Ramanagara,Arrested,No,Cyber Group,Low,Hands
999,500,Qushi Saini,Tiger,Female,33,1986-04-10,9905698962,249683194587,Journalist,"H.No. 72, Dora Nagar, Gandhinagar-686295",4,Bengaluru Rural,Absconding,No,None,Low,Firearm
1000,500,Ekantika Naik,Shadow,Female,54,1979-04-25,9876082365,959687467938,Sales Executive,"H.No. 53, Mahajan, Bangalore 429907",4,Bengaluru Rural,Arrested,No,None,Medium,Hands
